681600	-3.7
681609	-3.7
11547	-3.7
113994	-3.39
670171	-3.7
127473	-3.97
707161	-3.7
707160	-3.7
665119	-3.7
665118	-3.7
707165	-3.7
707164	-3.7
707167	-3.7
707166	-3.7
665113	-3.7
665112	-3.7
665111	-3.7
665110	-3.7
665117	-3.7
665116	-3.7
665115	-3.7
665114	-3.7
88395	-3.7
88391	-3.7
689436	-3.7
689437	-3.7
689432	-3.7
689431	-3.7
623097	-3.7
19973	-3.7
687761	-3.7
687762	-3.7
687763	-3.7
687764	-3.7
19976	-3.7
687766	-3.7
687767	-3.7
687768	-3.7
687769	-3.7
19979	-3.7
622946	-3.965
64676	-3.7
63027	-3.7
639679	-3.58
639678	-3.42
639672	-3.91
46798	-3.7
639677	-3.6
639676	-3.94
639675	-3.72
639674	-3.94
353263	-3.74
656964	-3.7
656961	-3.7
633321	-3.02
656969	-3.7
609407	-3.7
609406	-3.7
657617	-3.7
609404	-3.7
657611	-3.7
657610	-3.7
609408	-3.7
211558	-3.7
129703	-3.97
352522	-3.63
25855	-3.33
280307	-3.7
280306	-3.7
664939	-3.7
651729	-3.7
655614	-3.62
655611	-3.83
1175	-3.7
382980	-3.7
655095	-3.7
380853	-3.84
161619	-2.88
630004	-3.7
161612	-3.16
707163	-3.7
174680	-3.41
707162	-3.7
174684	-3.74
707169	-3.77
365443	-3.7
707168	-3.7
8541	-3.7
8540	-3.7
65887	-3.7
135461	-3.92
697769	-3.7
697768	-3.7
697765	-3.7
697764	-3.7
697761	-3.7
697760	-3.7
697763	-3.7
85176	-3.7
107890	-3.7
368713	-2.89
650937	-3.06
650933	-3.23
75537	-3.7
75538	-3.7
630915	-2.79
630911	-2.74
698228	-3.83
289796	-3.45
698227	-3.7
698226	-3.7
98100	-3.77
3740	-3.14
670398	-3.7
670395	-3.7
669794	-3.7
678478	-3.7
141848	-3.0
669799	-3.7
672455	-3.7
649650	-3.32
682549	-3.7
194315	-3.7
194316	-3.7
194317	-3.7
681707	-3.7
297912	-3.69
