634802	-5.11
112954	-5.15
107899	-5.2
630917	-5.36
630912	-5.01
93134	-5.2
678473	-5.2
640260	-5.04
640261	-5.15
640266	-5.72
128851	-5.18
87294	-5.25
687950	-5.33
261045	-5.2
625829	-5.77
20864	-5.63
633483	-6.42
636508	-5.2
636509	-5.28
636504	-5.36
636506	-5.18
636500	-5.49
636503	-5.28
650354	-5.13
650353	-5.16
650358	-5.66
67574	-5.55333333333
637679	-5.01
637670	-5.01
676916	-5.7
64943	-7.2
64946	-7.2
64947	-7.2
690602	-5.52
683648	-5.7
648221	-5.11
699492	-6.12
699495	-6.45
699494	-5.82
699497	-6.06
699496	-6.235
697445	-5.74
673738	-6.7
696901	-5.01
646485	-5.12
631383	-5.33
631382	-5.43
631381	-5.14
631386	-5.19
631385	-5.67
631384	-5.98
50848	-5.02
634407	-5.42
634405	-5.39
634403	-5.39
634401	-5.73
634400	-5.28
703046	-5.75
666736	-5.2
666735	-5.7
649861	-5.33
649860	-5.17
632122	-5.53
632121	-5.48
649283	-5.37
80467	-5.31
691844	-5.425
691848	-5.045
632829	-5.5
632826	-5.24
632824	-5.15
632822	-5.54
641047	-5.01
18334	-5.2
18335	-5.62
675451	-6.185
653563	-5.66
653561	-5.7
61640	-7.2
681683	-5.2
716552	-5.93
716551	-5.96
642600	-5.02
642601	-5.13
642608	-5.26
642609	-5.02
688303	-5.7
634889	-5.6
634888	-5.39
634883	-6.22
634882	-5.65
634881	-5.5
634886	-5.37
634885	-5.38
634884	-5.27
652771	-5.1
652770	-5.17
701777	-6.92
666159	-7.7
129814	-5.3
630993	-5.68
630992	-5.57
266186	-5.2
631643	-5.3
676419	-5.75
645658	-5.29
643717	-5.17
643716	-5.31
643719	-5.29
641626	-6.365
326660	-5.33
66020	-5.56
84096	-5.42
644907	-5.06
644906	-5.11
693248	-5.2
627598	-5.53
663419	-8.97
701202	-5.89
701203	-6.25
701201	-6.07
635124	-5.45
646609	-6.685
276439	-6.55
63701	-6.7
633402	-5.62
633401	-5.4
651009	-5.04
651001	-5.09
630322	-5.16
630328	-5.34
630329	-5.03
16963	-5.06
650873	-5.06
650874	-5.33
669965	-6.0
682597	-5.7
698273	-5.21
67239	-5.7
693250	-5.2
695945	-6.6
695941	-8.0
652124	-5.09
652125	-5.53
652126	-5.86
652122	-5.36
6129	-5.46
654609	-5.7
654608	-5.7
654603	-5.7
654602	-5.7
653385	-5.43
70929	-7.85
71033	-5.315
634157	-5.3
690562	-5.46
638108	-5.24
639475	-5.855
639476	-5.96
639472	-5.87
631849	-5.09
79050	-5.61
699339	-5.385
301503	-5.12
644578	-5.62
636183	-5.29
642934	-5.28
652864	-5.84
652861	-5.94
652860	-5.76
652863	-5.92
652862	-5.84
284682	-5.2
311481	-5.04
655070	-5.27
631538	-5.15
631539	-5.19
631533	-5.48
631534	-5.31
631535	-5.6
625919	-5.08
633395	-5.25
633398	-5.67
633399	-5.2
649076	-5.38
633026	-5.08
114859	-5.02
615021	-5.14
297321	-5.7
640184	-5.63
76750	-7.2
648535	-5.3
638441	-5.08
650020	-5.42
324043	-5.41
688022	-5.7
652543	-5.56
652540	-5.56
652541	-5.57
7364	-5.7
650562	-5.1
630891	-5.6
630892	-5.84
630896	-5.92
634397	-5.12
634394	-5.25
649914	-5.01
635447	-5.34
635442	-5.68
635449	-5.42
645115	-7.155
636803	-5.4
332598	-5.66
636501	-5.64
636502	-5.5
614580	-5.16
66108	-5.84
606170	-5.51
606174	-6.0
700455	-6.7
704529	-5.02
641131	-5.44
641139	-5.07
687850	-5.2
687851	-5.2
239222	-5.19
633525	-5.07
355170	-5.03
642955	-5.3
649890	-5.8
705958	-7.16
645098	-5.27
339600	-5.18
667951	-6.08
667950	-5.45
667952	-6.705
664739	-6.01
664737	-5.69
634051	-5.2
634052	-6.21
634053	-5.66
634054	-5.16
634055	-5.15
634056	-5.76
634057	-5.68
692228	-5.8
170365	-5.05
649566	-5.32
635019	-5.06
128783	-5.09
128784	-7.09
128785	-5.94
701828	-5.86
634839	-5.27
634835	-5.35
651714	-6.0225
94510	-6.02
631073	-5.77
631075	-5.75
631074	-5.94
685804	-5.7
380477	-5.34
380479	-5.22
641698	-8.31
641699	-8.3
641697	-8.58
116281	-5.7
694324	-5.27
155572	-5.38
33518	-5.36
638644	-5.23
635193	-5.31
695939	-6.6
64056	-5.03
269148	-5.16
269146	-6.78
699499	-5.96
673833	-5.2
673830	-5.7
672120	-5.7
690633	-5.5
690635	-5.705
719254	-5.2
719256	-5.55
719257	-5.7
719258	-5.86
653454	-5.17
680718	-5.7
527017	-5.31
667645	-5.2
637918	-5.03
637919	-5.01
637916	-5.63
637910	-5.41
650733	-5.06
650732	-5.34
650731	-5.03
634298	-5.3
634299	-5.09
631405	-5.11
639232	-5.8
639235	-5.07
641453	-5.02
670081	-5.45
670080	-5.59
656199	-6.56
632174	-5.37
632177	-5.31
632173	-5.47
78570	-7.2
632179	-5.51
632178	-5.27
383031	-5.21
157004	-5.1
651928	-5.14
649107	-5.2
301739	-5.155
637493	-6.55
633604	-5.58
653435	-5.04
692738	-5.2
653436	-5.64
653557	-5.26
635098	-5.51
653550	-5.17
635097	-6.02
635096	-5.52
664210	-7.33
642412	-5.58
312033	-6.24
663606	-9.2
640227	-5.14
679804	-6.7
649607	-5.37
633615	-5.68
633614	-5.08
640239	-5.15
640235	-5.02
636936	-5.39
3077	-7.0
641618	-5.54
177382	-6.71
653141	-5.01
653140	-5.38
653145	-5.32
653147	-5.25
653146	-5.33
646648	-5.03
691995	-5.76
691999	-6.7
631387	-5.9
616246	-7.2
698022	-5.01
695574	-5.79
634648	-5.01
635116	-5.2
639760	-5.3
639763	-5.09
639762	-5.525
639765	-5.14
639767	-5.1
639766	-5.11
149720	-5.65
633187	-5.37
633185	-5.7
633184	-5.42
633183	-5.55
633182	-5.44
633188	-5.23
652024	-5.39
13107	-5.7
635932	-5.02
666378	-5.26
631130	-5.3
631132	-5.08
645396	-6.09
649863	-5.3
24819	-5.76
653152	-5.74
653153	-5.1
632120	-5.33
704813	-5.23
613012	-5.7
687308	-5.2
654631	-5.08
703045	-5.26
237107	-5.02
704061	-6.69
704063	-7.55
704062	-6.77
704064	-6.63
652913	-5.09
670778	-6.7
16847	-5.7
128797	-6.61
79589	-5.05
632899	-5.03
712826	-6.19
712827	-5.9
638534	-5.865
658703	-5.7
642654	-5.77
642659	-5.4
651248	-5.32
651241	-5.04
22842	-5.29
647975	-6.23666666667
647974	-5.65
647976	-6.09
677716	-6.7
677717	-6.7
677714	-5.7
685267	-5.32
649028	-5.77
659015	-5.54
659017	-6.37
122819	-5.4
301477	-6.7
642411	-5.35
642410	-5.68
642413	-5.22
642415	-5.44
642414	-5.6
642416	-5.76
642419	-5.67
642418	-5.57
660816	-5.55
648904	-5.24
648906	-5.25
658001	-5.7
15600	-5.18
647148	-5.48
695588	-5.2
638478	-6.86
643408	-5.94
680662	-6.15
622102	-5.33
648882	-5.71
702732	-5.62
648887	-5.43
717348	-5.62
650826	-5.25
645857	-5.24
262665	-5.01
718116	-5.69
668334	-6.7
668335	-6.7
668336	-6.7
668330	-5.7
668331	-5.2
668332	-5.2
668333	-6.7
275647	-5.2
637630	-5.03
637718	-5.2
78743	-5.45
78742	-5.06
78747	-5.21
78746	-5.34
66133	-5.17
66135	-5.11
648859	-5.5
648858	-5.07
86894	-5.7
686037	-5.02
670940	-6.7
613777	-5.06
641108	-5.98
641103	-5.3
667473	-5.7
30706	-5.2
652997	-5.11
697784	-5.2
11337	-5.29
649270	-5.15
638150	-5.13
650206	-5.66
650205	-5.4
639784	-5.45
639783	-5.49
639782	-5.45
639780	-5.33
630141	-5.17
673317	-5.37
33410	-5.2
636488	-5.23
636487	-5.08
640526	-5.05
640529	-5.06
642968	-5.07
134224	-5.16
652033	-5.34
652030	-5.1
652031	-5.16
652036	-5.6
652037	-5.39
652034	-5.8
652035	-5.17
642505	-5.31
640898	-5.07
372486	-5.2
645382	-5.14
692036	-6.02
634082	-5.29
634086	-5.84
631567	-5.3
635020	-5.52
635027	-5.2
676948	-5.14
670547	-7.2
633071	-5.18
634861	-5.26
634860	-5.42
719261	-5.92
719262	-5.74
631914	-5.22
631915	-5.87
646828	-5.09
691518	-5.8
691519	-5.2
186301	-6.7
36419	-5.19
647066	-5.17
647065	-5.15
640286	-7.24
636362	-5.12
636365	-5.13
629243	-6.94333333333
177971	-5.06
359677	-5.7
135075	-5.2
128788	-5.37
667889	-5.2
667888	-5.2
667887	-5.2
652596	-5.16
653249	-5.05
655168	-5.16
655167	-5.24
657989	-5.7
634546	-5.21
634544	-5.93
42110	-5.47
710032	-5.755
710031	-5.225
381866	-5.2
673800	-5.2
673805	-6.7
67806	-5.7
67804	-5.21
642518	-5.09
642519	-5.37
616791	-6.24
645323	-5.1
646982	-5.21
691200	-5.11
652163	-5.07
642894	-6.26
642893	-5.22
700290	-6.49
700123	-5.26
243023	-5.96
666255	-5.08
666038	-5.7
664894	-5.23
664891	-5.38
664893	-5.79
650706	-5.25
650705	-5.03
666863	-6.16
645044	-5.62
645042	-5.2
637200	-5.95
637203	-5.15
630900	-5.11
633646	-5.41
268756	-5.34
698623	-5.38
84486	-5.7
634009	-5.33
634008	-6.03
634003	-6.1
634002	-5.3
634001	-5.1
634000	-5.38
634004	-5.5
652275	-5.27
638583	-5.56
638581	-7.4
638051	-5.28
19912	-5.505
633341	-5.12
633343	-5.04
149690	-5.18
650914	-5.02
650910	-5.02
649676	-5.09
649677	-5.925
648071	-5.34
144990	-5.71
684419	-5.7
648691	-6.09
614642	-5.02
693097	-5.02
695806	-5.2
646699	-5.73333333333
247561	-5.2
706328	-5.17
16027	-5.26
76155	-7.2
665964	-6.93
665963	-6.89
149710	-5.7
637655	-6.20333333333
351095	-5.18
76028	-5.21
693246	-5.2
157411	-5.4
643148	-5.35
652149	-5.14
652144	-5.93
603850	-5.75
355637	-6.7
13759	-5.48
632109	-5.82
670784	-6.7
670785	-6.7
670786	-5.2
670780	-6.7
633857	-5.05
649151	-5.1
649150	-5.32
648404	-5.05
648405	-5.34
648402	-5.18
648403	-5.24
636735	-5.69
632848	-5.16
632840	-5.13
632843	-5.11
632847	-5.01
648360	-6.51
642663	-5.05
642661	-5.33
688366	-5.3
652759	-5.85
652758	-5.39
657504	-5.18
665485	-5.7
639329	-5.49
639328	-5.385
639327	-5.03
639326	-5.31
631667	-5.44
16447	-6.7
268772	-5.12
143491	-5.2
643738	-5.12
636948	-5.23
636949	-5.07
288016	-5.21
633403	-5.66
646611	-6.73
646610	-6.65
646616	-5.68
165572	-5.7
356200	-5.08
640122	-5.13
688505	-5.03
699329	-5.91
642967	-5.21
647367	-5.19
638313	-5.53
635244	-5.2
650044	-5.13
633425	-5.2
633422	-5.75
657779	-5.22
657776	-5.19
635962	-5.62
635961	-5.5
630301	-5.15
651007	-5.51
668360	-6.0
682066	-6.7
609067	-6.82
711681	-5.7
380292	-5.415
286719	-5.04
648860	-5.82
648864	-5.42
632480	-5.83
632484	-5.11
632486	-5.06
643593	-5.01
678039	-6.7
613729	-5.44666666667
76507	-5.14
372485	-5.2
634174	-5.6
634178	-5.55
670702	-6.7
649225	-5.09
649222	-5.34
632181	-5.04
632183	-5.36
63689	-5.04
637468	-5.13
670888	-5.89
676836	-5.2
653946	-5.44
625642	-5.87333333333
640519	-5.36666666667
642914	-5.06
642915	-5.07
637700	-5.06
637703	-5.31
643351	-5.07
603170	-5.49
603173	-5.58
603172	-5.65
652732	-6.26
710299	-6.09
656745	-5.13
635075	-5.67
635070	-6.24
635073	-5.51
155536	-5.44
633957	-5.65
633952	-6.07
636679	-5.11
49842	-5.54666666667
692219	-6.7
39946	-5.08
635029	-5.58
637138	-5.05
648083	-5.1
648084	-5.1
691192	-5.23
642706	-5.3
20625	-5.09
652562	-5.03
620753	-6.84
650899	-5.24
631547	-5.15
695943	-5.8
695942	-6.3
659142	-5.7
637198	-6.11
639832	-5.14
654814	-5.26
602670	-5.7275
658950	-5.1
373818	-5.2
634862	-5.9
346410	-7.16
714024	-5.13
714026	-5.93
714027	-5.85
610896	-5.2
610898	-5.45
651923	-5.2
651922	-5.06
647246	-5.36666666667
638212	-5.18
638211	-5.55
373031	-6.36666666667
633505	-5.03
369327	-5.2
369326	-5.7
656454	-5.21
633068	-5.01
634230	-5.87
674611	-5.7
679825	-5.07
635541	-5.16
635548	-5.77
649748	-5.56
649749	-5.36
711258	-5.71
648908	-5.61
648903	-5.15
144310	-5.04
717340	-5.56
717341	-5.33
717342	-5.43
645856	-5.13
642081	-5.14
612116	-5.2
643841	-5.02
643842	-5.02
643847	-5.24
643846	-5.18
634724	-7.7
633338	-5.31
633339	-5.01
633331	-5.05
290494	-5.2
129220	-5.7
666256	-5.08
666252	-5.08
111533	-6.0
630908	-5.12
636085	-5.54
640259	-5.25
640258	-5.22
640255	-5.17
640254	-5.23
640257	-5.2
640256	-5.06
640251	-5.21
640250	-5.33
640253	-5.07
640252	-5.07
610998	-6.83
646090	-5.52
646093	-6.77
695853	-5.52
133689	-5.51
122390	-5.62
174121	-6.7
207811	-5.2
13662	-5.22
634598	-5.14
634596	-5.06
635246	-5.52
269754	-5.2
269757	-5.2
269753	-5.7
672100	-5.7
645378	-5.3
645376	-5.54
683659	-5.7
346230	-5.3
698281	-5.33
601311	-5.21
648214	-5.03
641815	-5.49
379642	-5.4
653318	-5.7
653319	-5.66
650751	-5.26
650752	-5.36
650755	-5.71
650754	-6.01
650757	-5.38
650756	-5.51
650759	-5.61
650758	-5.16
353492	-5.17
353494	-5.7
665534	-5.485
634414	-5.26
634415	-5.15
619072	-5.76
659779	-5.57
95654	-5.27
372106	-5.29
652591	-5.03
128787	-6.67
614939	-6.13
691838	-5.33
36354	-6.7
680820	-5.24
632831	-5.2
632832	-5.12
632835	-5.08
632839	-5.4
166641	-5.7
238146	-5.41
108408	-5.41
659239	-5.31
642630	-5.15
634890	-5.59
652766	-5.81
652769	-5.4
693117	-5.5
706106	-6.8
664941	-5.11
630986	-5.2
633986	-5.16
278356	-5.35
3053	-6.52
643704	-5.65
643705	-5.08
699053	-5.4
699055	-7.3
699054	-6.3
641635	-6.265
644285	-5.09
690593	-5.05
100880	-6.0
698599	-5.12
689228	-5.24
632833	-5.53
38270	-5.2
635132	-5.04
635135	-5.03
625847	-5.97
625849	-5.37
268217	-5.21
635958	-5.55
635956	-5.14
635957	-5.73
635954	-5.78
275421	-5.3
634302	-5.21
165897	-5.16
196863	-5.22
196869	-5.47
380794	-5.23
640354	-5.43
652110	-5.14
23427	-5.3
706095	-7.3
701196	-6.05
701197	-6.04
701195	-6.42
76557	-7.0
13704	-5.2
118051	-5.1
693544	-5.2
668301	-5.2
251210	-5.07
631727	-5.18
164889	-5.04
74700	-5.13
636426	-5.06
636425	-5.18
636423	-5.31
653866	-5.17
249278	-5.2
714890	-5.32
714893	-5.56
684882	-5.59
684884	-5.07
647950	-5.24
686489	-5.7
129883	-5.08
634756	-5.2
634755	-5.09
634753	-5.55
634752	-5.06
698799	-5.59
649007	-5.16
649005	-5.26
671291	-6.66
671292	-5.27
636990	-5.26
155610	-5.91
615019	-5.15
65849	-5.03
76749	-7.2
76747	-7.2
76746	-7.2
77833	-7.2
635441	-5.32
651349	-5.01
652539	-5.46
652538	-5.45
652537	-5.18
650594	-5.32
650598	-5.71
624151	-5.045
635471	-5.32
335791	-5.17
679011	-5.56
176323	-6.0
3865	-5.01
144153	-5.3
647275	-5.94
689537	-6.7
689535	-6.7
689534	-5.7
689532	-6.7
689531	-5.2
243046	-5.82
259936	-5.48
676863	-5.7
636139	-5.07
640540	-5.18
640542	-5.12
648396	-5.49
646253	-5.07
646255	-5.52
646254	-5.01
642948	-5.66
642947	-5.48
642946	-5.59
642945	-5.53
641700	-8.36
667948	-5.81
231984	-5.1
329507	-6.01
76453	-5.8
634067	-5.19
634060	-5.26
662283	-5.53
65104	-5.38
256942	-6.7
638036	-5.78
635002	-5.03
635009	-5.09
638039	-5.18
633091	-6.02
634848	-5.12
634847	-5.65
634846	-5.43
634845	-6.45
634844	-5.7
634842	-5.68
634840	-5.25
79136	-7.2
79139	-7.2
79138	-7.2
290193	-5.47
699058	-7.23
675187	-6.04
675186	-7.12
638146	-5.03
648580	-5.25
681454	-5.7
683883	-5.45
43891	-5.23
714466	-7.48
714467	-7.23
634538	-5.4
4492	-5.64
640244	-5.02
700591	-6.58
619005	-5.16
639015	-5.32
639018	-5.23
137470	-5.02
97318	-6.08
632112	-5.24
632116	-5.7
673828	-5.7
673829	-5.7
58514	-5.21
356101	-5.03
355450	-6.7
645307	-5.18
646966	-5.09
694557	-5.21
694556	-5.49
172946	-5.2
696906	-5.09
35932	-5.42
57956	-5.17
637921	-5.01
637920	-5.01
289491	-5.2
256438	-6.7
649828	-5.16
341651	-5.7
661186	-5.94
645798	-5.3
650028	-5.18
678323	-6.5
698601	-5.91
698600	-6.31
15584	-5.31
684142	-5.7
652213	-5.03
87434	-5.01
721629	-6.02
701826	-5.02
664208	-7.8
664209	-7.31
718118	-5.2
652542	-5.81
650973	-5.01
697096	-5.33
306711	-5.17
668264	-5.7
668265	-5.7
673797	-5.7
673794	-5.7
673795	-5.2
673793	-5.7
673790	-5.2
633605	-5.89
633609	-5.07
616248	-7.2
641661	-7.47
641660	-7.35
616245	-7.2
616244	-7.2
616243	-7.2
713580	-5.71
653151	-6.12
693104	-5.55
706116	-8.16
634652	-5.53
633190	-5.58
633191	-5.47
633192	-5.73
633193	-5.68
639772	-5.93
639773	-5.56
639774	-6.09
639778	-5.27
639779	-5.53
163661	-5.79
637639	-5.4
670941	-6.7
675865	-5.2
670716	-6.0
669380	-5.7
669381	-5.2
645380	-5.07
645381	-5.38
645387	-5.02
668556	-5.7
652040	-5.36
648154	-5.14
648155	-5.04
648151	-5.1
647122	-5.15
699726	-5.7
699725	-5.7
647120	-5.44
45874	-5.29
333601	-5.95
635955	-5.51
4238	-7.2
128786	-5.01
366078	-7.2
652902	-5.17
634191	-5.12
634190	-5.15
635825	-5.14
673123	-5.41
13778	-5.61333333333
633254	-5.91
633250	-5.14
125973	-5.38
635004	-5.57
631809	-5.32
631801	-5.27
631804	-5.22
631805	-5.06
79594	-5.25
22306	-5.88
652292	-5.1
652296	-5.32
648344	-6.63
636418	-5.07
643597	-5.08
643591	-5.01
666115	-5.15
40341	-5.11
638050	-5.91
648883	-5.46
648886	-5.77
634761	-5.12
695938	-7.6
633936	-5.22
677761	-5.175
380481	-5.13
380480	-5.16
642402	-5.64
642400	-6.55
642401	-6.78
642406	-5.69
642407	-5.7
642404	-5.7
642405	-5.56
642408	-5.83
642409	-5.83
612049	-5.0125
644943	-5.54
644944	-5.8
689297	-5.6
37554	-6.03
619377	-6.75
699349	-6.31
699340	-5.95
208891	-5.22
695590	-5.5
650065	-6.84666666667
650064	-6.85
650061	-5.38
654956	-8.43
635980	-5.63
666302	-5.2
51046	-5.16333333333
668302	-5.2
631729	-5.1
631728	-5.15
645159	-5.39
645158	-5.64
645157	-5.14
645156	-5.72
645152	-5.05
370660	-5.01
678866	-5.2
687376	-6.44
646440	-7.85
646444	-5.86666666667
4516	-5.3
634117	-5.05
88844	-5.61
649243	-5.26
649242	-5.22
649244	-5.26
649247	-5.21
649246	-5.04
671056	-8.16
671055	-8.2
671053	-5.2
671052	-5.2
671051	-6.7
671050	-6.7
668856	-5.67
149079	-5.04
255298	-5.01
89850	-5.69
697652	-5.07
685968	-5.7
636499	-6.7
640530	-5.03
645727	-6.9625
263474	-5.34
637726	-5.53
637725	-5.5
637721	-5.17
637720	-5.04
642396	-6.15
642397	-6.03
642394	-5.27
642395	-5.41
642398	-6.52
642399	-6.59
652045	-5.44
652044	-5.42
652043	-5.42
652042	-5.65
652041	-5.22
652049	-5.13
654077	-5.52333333333
635058	-5.48
635057	-5.55
635054	-5.39
635053	-5.78
674220	-5.28
633065	-5.52
633066	-5.13
633069	-5.18
634876	-6.17
634877	-5.65
634874	-5.13
634875	-6.1
634872	-5.73
634870	-5.5
634871	-5.18
634878	-5.04
654536	-5.03
654533	-5.31
631965	-5.72
53864	-5.74
146360	-5.27
636359	-5.44
339433	-5.02
177969	-5.4
697923	-7.7
320933	-5.14
665526	-5.46
651333	-5.2
667890	-5.2
667891	-6.7
667892	-6.7
667893	-5.2
667896	-5.7
667897	-5.2
404019	-5.5
657996	-5.7
657994	-5.7
657995	-5.7
12514	-5.01
632905	-5.87
632906	-5.4
632907	-5.39
632902	-5.1
625852	-5.61
625853	-5.62
625850	-5.74
634533	-5.43
634532	-5.23
634531	-5.17
69603	-7.2
69600	-7.2
69607	-7.2
636592	-6.14
636591	-5.38
636590	-5.58
710029	-5.61
642520	-5.06
642522	-5.06
56712	-5.06
56714	-5.75
693322	-5.2
641177	-5.01
641176	-5.18
641175	-5.17
641174	-5.32
270904	-5.09
15257	-5.7
684694	-7.6
650295	-5.07
650296	-5.3
660371	-7.57
660372	-7.32
660373	-6.89
660374	-5.03
686349	-5.2
662831	-7.02
662830	-7.62
662832	-7.01
369395	-6.0
259969	-5.2
259968	-5.2
682699	-5.06
682692	-6.29
636143	-5.04
699227	-5.29
641039	-7.07
694152	-6.39
634014	-6.18
634015	-5.39
634012	-5.23
634013	-5.3
681631	-5.03
707156	-5.2
666386	-5.93
697753	-5.37
669145	-5.815
715196	-6.83
675282	-6.035
675281	-5.69666666667
675286	-5.98
649649	-6.585
273829	-5.23
342674	-5.48
645571	-5.31
637000	-5.04
637001	-5.16
641654	-6.44
715780	-5.67
715781	-6.12
653415	-6.05
653414	-5.77
670931	-6.7
670930	-5.7
693702	-5.2
632904	-5.56
649484	-5.19
693541	-5.2
693540	-5.2
693543	-5.2
693542	-5.2
650361	-5.48
650362	-5.06
